   5.0000000e-02   7.5000000e-04
   5.0000000e-02   1.5000000e-03
   5.0000000e-02   2.2500000e-03
   5.0000000e-02   3.0000000e-03
   5.0000000e-02   3.7500000e-03
   5.0000000e-02   4.5000000e-03
   5.0000000e-02   5.2500000e-03
   5.0000000e-02   6.0000000e-03
   5.0000000e-02   6.7500000e-03
   5.0000000e-02   7.5000000e-03
   5.0000000e-02   8.2500000e-03
   5.0000000e-02   9.0000000e-03
   1.0000000e-01   7.5000000e-04
   1.0000000e-01   1.5000000e-03
   1.0000000e-01   2.2500000e-03
   1.0000000e-01   3.0000000e-03
   1.0000000e-01   3.7500000e-03
   1.0000000e-01   4.5000000e-03
   1.0000000e-01   5.2500000e-03
   1.0000000e-01   6.0000000e-03
   1.0000000e-01   6.7500000e-03
   1.0000000e-01   7.5000000e-03
   1.0000000e-01   8.2500000e-03
   1.0000000e-01   9.0000000e-03
   1.5000000e-01   7.5000000e-04
   1.5000000e-01   1.5000000e-03
   1.5000000e-01   2.2500000e-03
   1.5000000e-01   3.0000000e-03
   1.5000000e-01   3.7500000e-03
   1.5000000e-01   4.5000000e-03
   1.5000000e-01   5.2500000e-03
   1.5000000e-01   6.0000000e-03
   1.5000000e-01   6.7500000e-03
   1.5000000e-01   7.5000000e-03
   1.5000000e-01   8.2500000e-03
   1.5000000e-01   9.0000000e-03
   1.5000000e-01   9.7500000e-03
   2.0000000e-01   7.5000000e-04
   2.0000000e-01   1.5000000e-03
   2.0000000e-01   2.2500000e-03
   2.0000000e-01   3.0000000e-03
   2.0000000e-01   3.7500000e-03
   2.0000000e-01   4.5000000e-03
   2.0000000e-01   5.2500000e-03
   2.0000000e-01   6.0000000e-03
   2.0000000e-01   6.7500000e-03
   2.0000000e-01   7.5000000e-03
   2.0000000e-01   8.2500000e-03
   2.0000000e-01   9.0000000e-03
   2.0000000e-01   9.7500000e-03
   2.5000000e-01   7.5000000e-04
   2.5000000e-01   1.5000000e-03
   2.5000000e-01   2.2500000e-03
   2.5000000e-01   3.0000000e-03
   2.5000000e-01   3.7500000e-03
   2.5000000e-01   4.5000000e-03
   2.5000000e-01   5.2500000e-03
   2.5000000e-01   6.0000000e-03
   2.5000000e-01   6.7500000e-03
   2.5000000e-01   7.5000000e-03
   2.5000000e-01   8.2500000e-03
   2.5000000e-01   9.0000000e-03
   2.5000000e-01   9.7500000e-03
   2.5000000e-01   1.0500000e-02
   3.0000000e-01   7.5000000e-04
   3.0000000e-01   1.5000000e-03
   3.0000000e-01   2.2500000e-03
   3.0000000e-01   3.0000000e-03
   3.0000000e-01   3.7500000e-03
   3.0000000e-01   4.5000000e-03
   3.0000000e-01   5.2500000e-03
   3.0000000e-01   6.0000000e-03
   3.0000000e-01   6.7500000e-03
   3.0000000e-01   7.5000000e-03
   3.0000000e-01   8.2500000e-03
   3.0000000e-01   9.0000000e-03
   3.0000000e-01   9.7500000e-03
   3.0000000e-01   1.0500000e-02
   3.5000000e-01   7.5000000e-04
   3.5000000e-01   1.5000000e-03
   3.5000000e-01   2.2500000e-03
   3.5000000e-01   3.0000000e-03
   3.5000000e-01   3.7500000e-03
   3.5000000e-01   4.5000000e-03
   3.5000000e-01   5.2500000e-03
   3.5000000e-01   6.0000000e-03
   3.5000000e-01   6.7500000e-03
   3.5000000e-01   7.5000000e-03
   3.5000000e-01   8.2500000e-03
   3.5000000e-01   9.0000000e-03
   3.5000000e-01   9.7500000e-03
   3.5000000e-01   1.0500000e-02
   3.5000000e-01   1.1250000e-02
   4.0000000e-01   7.5000000e-04
   4.0000000e-01   1.5000000e-03
   4.0000000e-01   2.2500000e-03
   4.0000000e-01   3.0000000e-03
   4.0000000e-01   3.7500000e-03
   4.0000000e-01   4.5000000e-03
   4.0000000e-01   5.2500000e-03
   4.0000000e-01   6.0000000e-03
   4.0000000e-01   6.7500000e-03
   4.0000000e-01   7.5000000e-03
   4.0000000e-01   8.2500000e-03
   4.0000000e-01   9.0000000e-03
   4.0000000e-01   9.7500000e-03
   4.0000000e-01   1.0500000e-02
   4.0000000e-01   1.1250000e-02
   4.5000000e-01   7.5000000e-04
   4.5000000e-01   1.5000000e-03
   4.5000000e-01   2.2500000e-03
   4.5000000e-01   3.0000000e-03
   4.5000000e-01   3.7500000e-03
   4.5000000e-01   4.5000000e-03
   4.5000000e-01   5.2500000e-03
   4.5000000e-01   6.0000000e-03
   4.5000000e-01   6.7500000e-03
   4.5000000e-01   7.5000000e-03
   4.5000000e-01   8.2500000e-03
   4.5000000e-01   9.0000000e-03
   4.5000000e-01   9.7500000e-03
   4.5000000e-01   1.0500000e-02
   4.5000000e-01   1.1250000e-02
   5.0000000e-01   7.5000000e-04
   5.0000000e-01   1.5000000e-03
   5.0000000e-01   2.2500000e-03
   5.0000000e-01   3.0000000e-03
   5.0000000e-01   3.7500000e-03
   5.0000000e-01   4.5000000e-03
   5.0000000e-01   5.2500000e-03
   5.0000000e-01   6.0000000e-03
   5.0000000e-01   6.7500000e-03
   5.0000000e-01   7.5000000e-03
   5.0000000e-01   8.2500000e-03
   5.0000000e-01   9.0000000e-03
   5.0000000e-01   9.7500000e-03
   5.0000000e-01   1.0500000e-02
   5.0000000e-01   1.1250000e-02
   5.5000000e-01   7.5000000e-04
   5.5000000e-01   1.5000000e-03
   5.5000000e-01   2.2500000e-03
   5.5000000e-01   3.0000000e-03
   5.5000000e-01   3.7500000e-03
   5.5000000e-01   4.5000000e-03
   5.5000000e-01   5.2500000e-03
   5.5000000e-01   6.0000000e-03
   5.5000000e-01   6.7500000e-03
   5.5000000e-01   7.5000000e-03
   5.5000000e-01   8.2500000e-03
   5.5000000e-01   9.0000000e-03
   5.5000000e-01   9.7500000e-03
   5.5000000e-01   1.0500000e-02
   5.5000000e-01   1.1250000e-02
   6.0000000e-01   7.5000000e-04
   6.0000000e-01   1.5000000e-03
   6.0000000e-01   2.2500000e-03
   6.0000000e-01   3.0000000e-03
   6.0000000e-01   3.7500000e-03
   6.0000000e-01   4.5000000e-03
   6.0000000e-01   5.2500000e-03
   6.0000000e-01   6.0000000e-03
   6.0000000e-01   6.7500000e-03
   6.0000000e-01   7.5000000e-03
   6.0000000e-01   8.2500000e-03
   6.0000000e-01   9.0000000e-03
   6.0000000e-01   9.7500000e-03
   6.0000000e-01   1.0500000e-02
   6.5000000e-01   7.5000000e-04
   6.5000000e-01   1.5000000e-03
   6.5000000e-01   2.2500000e-03
   6.5000000e-01   3.0000000e-03
   6.5000000e-01   3.7500000e-03
   6.5000000e-01   4.5000000e-03
   6.5000000e-01   5.2500000e-03
   6.5000000e-01   6.0000000e-03
   6.5000000e-01   6.7500000e-03
   6.5000000e-01   7.5000000e-03
   6.5000000e-01   8.2500000e-03
   6.5000000e-01   9.0000000e-03
   6.5000000e-01   9.7500000e-03
   6.5000000e-01   1.0500000e-02
   7.0000000e-01   7.5000000e-04
   7.0000000e-01   1.5000000e-03
   7.0000000e-01   2.2500000e-03
